age,income,loan_amount,savings_balance,missed_payments,loan_duration,debt_to_income,savings_ratio,default
22,4868,1119,3245,1,20,0.22982131854590265,2.8973214285714284,0
56,4487,1714,4768,5,13,0.3819073083778966,2.780174927113703,1
21,2252,1001,1000,4,9,0.4442964935641367,0.998003992015968,1
23,3508,772,3834,5,16,0.22000569962952407,4.959896507115136,1
62,1916,538,4006,5,20,0.2806468440271257,7.432282003710575,1
49,510,2678,4778,3,9,5.240704500978474,1.7835013064576335,1
47,4738,226,1718,3,12,0.047689385946402194,7.568281938325991,1
64,1460,2352,3830,2,10,1.6098562628336757,1.6277093072673183,1
52,4132,2176,3181,0,16,0.5264940721025889,1.4611851171336703,0
57,3468,544,2882,4,20,0.15681752666474488,5.288073394495413,1
33,784,1065,998,0,7,1.356687898089172,0.9362101313320825,1
30,2999,563,284,0,16,0.18766666666666668,0.5035460992907801,0
59,559,2298,420,5,12,4.103571428571429,0.18268812527185732,1
47,3066,2387,2160,1,17,0.778284969025106,0.9045226130653267,1
36,2211,2413,3065,1,8,1.0908679927667269,1.2696768848384423,1
34,4206,1012,2275,5,11,0.2405514618492988,2.2458045409674234,1
36,1825,596,1494,4,12,0.3263964950711939,2.5025125628140703,1
45,2964,1563,3884,0,19,0.527150084317032,2.483375959079284,0
43,1090,1871,4623,2,3,1.7149404216315307,2.469551282051282,1
54,931,2832,2543,0,16,3.03862660944206,0.8976350158842217,1
43,4161,257,4126,1,6,0.061749159058145126,15.992248062015504,0
40,4901,271,4257,0,4,0.05528355773153815,15.650735294117647,0
26,2704,593,1841,3,5,0.21922365988909426,3.0993265993265995,1
29,814,1069,4800,3,9,1.3116564417177914,4.485981308411215,1
18,4006,1434,721,2,16,0.3578737209882705,0.5024390243902439,0
18,1919,1526,1401,4,14,0.7947916666666667,0.9174852652259332,1
64,4969,1792,445,0,21,0.36056338028169016,0.24818739542665924,0
51,1787,1893,2791,3,20,1.058724832214765,1.4736008447729672,1
49,1811,2823,4522,4,17,1.5579470198675496,1.6012747875354107,1
42,1096,758,3767,3,3,0.690975387420237,4.963109354413702,1
57,477,765,2551,4,5,1.600418410041841,3.3302872062663185,1
62,4847,466,1967,4,17,0.09612211221122112,4.211991434689508,1
18,1836,649,3888,3,6,0.3532934131736527,5.981538461538461,1
33,2358,742,4816,5,17,0.314540059347181,6.481830417227457,1
56,2632,1993,2731,1,12,0.7569312571211546,1.3696088264794384,1
22,4104,354,2629,4,8,0.08623629719853837,7.405633802816902,1
39,3462,307,1964,5,15,0.08865145827317356,6.376623376623376,1
46,1649,2597,1057,0,9,1.573939393939394,0.40685142417244036,1
20,4700,194,4831,5,3,0.04126781535843438,24.774358974358975,1
29,1432,1983,757,3,13,1.3838101884159106,0.3815524193548387,1
43,4317,2986,1795,5,16,0.6915238536359426,0.6009373953799799,1
33,877,577,1643,1,8,0.6571753986332574,2.842560553633218,1
54,2858,2830,4849,3,7,0.9898565932144107,1.7128223242670435,1
39,2228,861,23,2,21,0.38627187079407804,0.02668213457076566,1
46,3958,289,1239,0,21,0.07299823187673656,4.272413793103448,0
31,4824,2858,4150,2,15,0.5923316062176166,1.4515564882826164,0
45,2237,1607,3097,5,9,0.7180518319928507,1.925995024875622,1
22,2849,1856,1304,4,10,0.6512280701754386,0.7022078621432418,1
64,856,1659,2542,5,16,1.9358226371061844,1.5313253012048194,1
47,365,855,3712,4,21,2.3360655737704916,4.336448598130841,1
63,4791,1546,3955,2,21,0.3226210350584307,2.5565610859728505,0
22,789,935,4529,2,14,1.1835443037974684,4.838675213675214,1
29,4724,1763,4303,4,11,0.37312169312169313,2.439342403628118,1
33,3021,1728,4228,1,16,0.57180675049636,2.445344129554656,0
43,4458,1935,1305,0,8,0.43395380130074007,0.6740702479338843,0
43,1462,232,4464,3,17,0.15857826384142173,19.158798283261802,1
38,271,154,3174,2,15,0.5661764705882353,20.47741935483871,0
56,3716,609,3628,0,9,0.1638418079096045,5.947540983606557,0
53,4950,769,781,3,13,0.15532215713997172,1.0142857142857142,1
50,3780,2557,566,5,12,0.6762761174292515,0.22126661454261143,1
47,468,1789,4622,3,3,3.814498933901919,2.582122905027933,1
54,1976,1416,4132,2,9,0.716236722306525,2.9160197600564572,1
40,2662,833,4273,1,20,0.31280510702215547,5.123501199040767,0
27,1468,1793,638,1,5,1.2205582028590878,0.3556298773690078,1
22,1215,358,3700,0,11,0.2944078947368421,10.30640668523677,0
53,2922,1245,4167,5,7,0.4259322613752993,3.3443017656500804,1
51,1283,398,2399,0,15,0.3099688473520249,6.012531328320802,0
48,4301,660,2670,4,18,0.15341701534170155,4.039334341906203,1
27,606,2012,1172,1,18,3.314662273476112,0.5822155986090413,1
36,3276,1964,1720,0,14,0.5993286542569424,0.8753180661577609,0
49,1185,396,104,4,20,0.33389544688026984,0.2619647355163728,1
18,3803,2509,1682,5,13,0.6595688748685594,0.6701195219123506,1
22,4685,2736,4316,3,19,0.5838668373879642,1.5769090244793569,1
62,909,1561,1849,0,9,1.7153846153846153,1.1837387964148527,1
21,2818,2274,862,4,17,0.8066690315714793,0.3789010989010989,1
33,1611,296,3445,1,8,0.18362282878411912,11.599326599326599,0
41,4821,2368,2565,3,8,0.49108253836582333,1.0827353313634445,1
33,1685,1094,298,0,20,0.6488730723606169,0.27214611872146116,1
19,3150,2238,2908,1,21,0.7102507140590288,1.2987941045109423,1
45,4851,2558,4137,3,22,0.5272052761747733,1.6166471277842906,1
49,3134,107,770,2,21,0.03413078149920255,7.12962962962963,0
44,4314,2691,2539,1,4,0.6236384704519119,0.9431649331352154,1
37,4870,2615,1462,2,5,0.5368507493327859,0.558868501529052,0
41,1203,419,3854,5,16,0.3480066445182724,9.176190476190476,1
29,2666,1517,3118,0,6,0.5688038995125609,2.054018445322793,0
52,2666,2416,2132,4,19,0.9058867641544807,0.8820852296235002,1
50,2138,1798,1709,0,8,0.8405797101449275,0.9499722067815453,1
50,2139,2208,990,1,21,1.0317757009345794,0.4481665912177456,1
60,1835,1561,710,2,11,0.8502178649237473,0.45454545454545453,1
54,1898,1387,4304,2,6,0.7303844128488678,3.1008645533141213,1
29,4727,2944,38,3,9,0.622673434856176,0.012903225806451613,1
20,2291,1218,1275,0,6,0.5314136125654451,1.0459392945036916,0
18,2095,652,4857,0,13,0.3110687022900763,7.437978560490046,0
50,4440,760,1436,1,4,0.17113262778653457,1.8869908015768726,0
57,3598,815,2993,2,12,0.22645179216449013,3.667892156862745,0
27,1273,2926,1469,1,8,2.2967032967032965,0.5018790570550051,1
60,2602,2341,2099,1,10,0.8993469074145217,0.8962425277540563,1
61,3412,2629,373,5,17,0.7702900673893935,0.14182509505703422,1
46,4237,1558,4251,2,15,0.36762623879188294,2.72674791533034,0
30,1351,954,4025,1,4,0.7056213017751479,4.214659685863874,1
29,2645,2645,1113,2,22,0.9996220710506425,0.42063492063492064,1
48,2156,2359,2726,1,3,1.0936485859990728,1.1550847457627118,1
63,4758,764,2398,4,17,0.16053792813616305,3.134640522875817,1
19,4107,2817,3234,1,9,0.6857351509250244,1.1476224272533713,1
52,1007,1997,1265,1,20,1.9811507936507937,0.6331331331331331,1
40,386,1774,3123,4,12,4.583979328165374,1.7594366197183098,1
34,4724,2368,653,0,17,0.5011640211640211,0.2756437315322921,0
43,1507,372,4158,2,7,0.246684350132626,11.14745308310992,0
25,2484,1277,508,3,13,0.5138832997987928,0.3974960876369327,1
46,957,1372,2339,4,10,1.432150313152401,1.7035688273852876,1
43,4431,378,3162,0,23,0.08528880866425993,8.343007915567282,0
27,4054,915,1687,1,10,0.22564734895191121,1.841703056768559,0
43,4466,375,1388,5,8,0.08394895903290799,3.6914893617021276,1
51,2406,1104,2197,0,17,0.4586622351474865,1.988235294117647,0
58,3758,2661,3911,4,17,0.707901037509976,1.4691960931630352,1
24,1780,1022,2928,5,7,0.5738349241998877,2.8621700879765397,1
21,1161,741,4799,1,15,0.6376936316695353,6.467654986522911,1
62,4047,604,515,0,16,0.1492094861660079,0.8512396694214877,0
28,3775,2737,3658,3,13,0.7248411016949152,1.3360116873630388,1
46,1075,871,1833,2,22,0.8094795539033457,2.102064220183486,1
53,2618,1364,29,2,23,0.5208094692630775,0.021245421245421246,1
42,4398,2887,3214,4,14,0.6562855194362355,1.1128808864265929,1
38,1201,2822,325,1,22,2.3477537437603995,0.11512575274530641,1
53,3584,1359,3766,1,3,0.3790794979079498,2.7691176470588235,0
27,4266,1113,4111,2,5,0.26083899695336304,3.690305206463196,0
54,3045,227,110,0,10,0.07452396585686145,0.4824561403508772,0
26,1681,2650,106,1,14,1.5755053507728893,0.03998491135420596,1
41,3501,1323,2426,3,17,0.3777841233580811,1.8323262839879153,1
52,857,2690,4378,3,5,3.1351981351981353,1.626904496469714,1
52,2980,1625,4364,1,10,0.5451190875545119,2.6838868388683887,0
53,622,1773,2531,1,21,2.845906902086677,1.4267192784667417,1
35,3881,591,3144,2,22,0.15224111282843894,5.3108108108108105,0
56,4466,1357,4693,4,8,0.30378329975374974,3.455817378497791,1
49,2910,2861,798,2,20,0.9828237718996908,0.27882599580712786,1
41,652,2938,2437,4,13,4.4992343032159265,0.8291936032664171,1
40,2597,1766,2011,3,14,0.6797536566589685,1.1380871533672892,1
49,2175,515,425,4,4,0.23667279411764705,0.8236434108527132,1
54,1857,2295,3044,2,7,1.2351991388589882,1.3257839721254356,1
29,2741,1069,3288,1,6,0.3898614150255288,3.0728971962616822,0
30,3275,2176,2914,4,11,0.6642246642246642,1.3385392742305926,1
40,3364,1484,1239,2,15,0.44101040118870727,0.8343434343434344,0
42,3166,407,3391,3,15,0.12851278812756553,8.311274509803921,1
52,2253,2309,4213,5,17,1.0244010647737356,1.8238095238095238,1
58,487,2999,3997,4,4,6.145491803278689,1.3323333333333334,1
47,3417,160,3006,3,15,0.046811000585137506,18.67080745341615,1
34,4054,2272,3039,3,9,0.5602959309494451,1.3369995600527937,1
37,1647,1579,598,0,19,0.9581310679611651,0.37848101265822787,1
42,807,2985,2087,5,10,3.6943069306930694,0.6989283322170127,1
39,4752,2030,1184,4,20,0.4270986745213549,0.5829640571147218,1
30,1964,2613,2750,2,17,1.3297709923664123,1.052027543993879,1
36,1425,2390,2584,4,17,1.6760168302945302,1.0807193642827269,1
53,1435,1613,4759,4,7,1.123259052924791,2.948574969021066,1
29,1229,572,3513,5,4,0.46504065040650405,6.130890052356021,1
58,2871,1058,4745,3,18,0.3683844011142061,4.480642115203022,1
36,4162,632,4054,3,7,0.1518135959644487,6.404423380726699,1
29,4742,593,4383,3,8,0.12502635462787265,7.378787878787879,1
26,3377,181,3936,3,14,0.05358200118413262,21.626373626373628,1
24,3922,978,1699,5,7,0.24929900586286005,1.735444330949949,1
45,1675,1645,4507,2,22,0.9815035799522673,2.738153098420413,1
31,3096,111,2575,1,10,0.03584113658379077,22.991071428571427,0
48,1008,1386,135,0,13,1.373637264618434,0.0973323720259553,1
36,1178,548,2025,3,16,0.46480067854113655,3.6885245901639343,1
64,2663,861,3535,3,19,0.32319819819819817,4.10092807424594,1
33,925,125,4854,0,12,0.13498920086393087,38.523809523809526,0
22,2701,1906,2890,3,4,0.7054034048852702,1.5154693235448349,1
52,3562,2655,2757,1,5,0.745158574235195,1.038027108433735,1
29,1416,1668,3773,4,15,1.177134791813691,2.260635110844817,1
42,4251,161,380,0,19,0.03786453433678269,2.345679012345679,0
38,2397,328,1528,2,5,0.13678065054211844,4.644376899696049,0
53,3006,1938,4901,0,12,0.6444961755902894,2.5275915420319754,1
40,978,706,4571,1,10,0.7211440245148111,6.465346534653466,1
33,1172,1158,3628,5,6,0.9872122762148338,3.1302847282139776,1
56,3010,1828,848,2,15,0.6071072733311192,0.46364133406232916,1
62,2323,1579,4992,4,9,0.6794320137693631,3.159493670886076,1
59,798,1625,4127,3,9,2.0337922403003756,2.538130381303813,1
56,3541,860,1927,0,18,0.24280067758328627,2.238095238095238,0
31,424,694,2165,2,7,1.6329411764705883,3.115107913669065,1
48,1040,1692,4286,0,19,1.6253602305475505,2.531600708800945,1
22,2014,1155,2121,4,12,0.5732009925558312,1.8347750865051904,1
52,1306,1954,4718,0,6,1.4950267788829381,2.413299232736573,1
40,324,2148,2918,2,16,6.609230769230769,1.3578408562121917,1
46,3446,1558,4681,1,7,0.45198723527705253,3.0025657472738936,0
60,3131,1961,472,5,4,0.626117496807152,0.24057084607543322,1
28,4325,1259,1787,2,16,0.2910309754969949,1.4182539682539683,0
35,3171,1319,113,0,20,0.41582597730138715,0.0856060606060606,1
64,2217,232,1336,4,13,0.10459873760144274,5.733905579399142,1
29,2615,185,338,3,18,0.07071865443425077,1.8172043010752688,1
26,4790,1599,2285,3,20,0.3337507827175955,1.428125,1
27,3296,1930,1196,4,18,0.5853806490749166,0.619368203003625,1
61,1809,1303,78,0,23,0.7198895027624309,0.0598159509202454,1
34,917,2663,4559,5,6,2.900871459694989,1.7113363363363363,1
55,3761,274,2652,4,3,0.07283359914938863,9.643636363636364,1
24,1216,2910,4657,0,16,2.391125718981101,1.5997938852627962,1
63,3765,2075,4380,2,14,0.5509824747742963,2.1098265895953756,0
30,4901,677,4318,5,12,0.13810689514483884,6.368731563421829,1
57,4670,1898,2640,1,21,0.40633697281096126,1.3902053712480253,0
59,2160,2196,1256,0,6,1.016196205460435,0.5716886663632226,1
26,1248,2675,827,3,22,2.141713370696557,0.30904334828101643,1
44,1557,244,2718,3,23,0.15661103979460847,11.093877551020409,1
19,3626,861,4923,5,5,0.23738626964433415,5.711136890951276,1
22,315,1477,2810,1,6,4.674050632911392,1.9012178619756428,1
46,2295,1925,3385,0,17,0.8384146341463414,1.757528556593977,1
54,2001,1028,1965,1,13,0.5134865134865135,1.9096209912536444,0
55,2346,893,2427,2,18,0.3804857264593098,2.714765100671141,0
36,1820,1701,2841,1,6,0.9341021416803954,1.6692126909518215,1
25,4980,1760,613,2,8,0.35334270226862075,0.3480976717773992,0
62,3150,418,562,3,10,0.13265629958743255,1.3412887828162292,1
18,3992,1210,4826,2,15,0.30303030303030304,3.9851362510322046,0
39,3141,1676,4352,0,22,0.5334182049649905,2.5951103160405484,0
34,1177,797,184,5,6,0.6765704584040747,0.23057644110275688,1
24,3266,946,2192,5,7,0.2895622895622896,2.3146779303062304,1
42,983,1901,4065,0,12,1.931910569105691,2.137223974763407,1
62,440,882,245,0,7,2.0,0.27746319365798416,1
21,1753,2189,4086,0,14,1.2480045610034207,1.8657534246575342,1
53,4778,1216,2234,4,3,0.25444653693241265,1.8356614626129828,1
23,1212,1850,865,2,12,1.525144270403957,0.46731496488384655,1
48,386,2676,2087,0,7,6.9147286821705425,0.7796040343668286,1
36,2081,1749,600,5,21,0.840057636887608,0.34285714285714286,1
61,4786,391,3033,1,21,0.08167954877794026,7.737244897959184,0
56,630,1068,2056,1,22,1.6925515055467513,1.923292797006548,1
44,438,1587,2131,4,14,3.6150341685649203,1.3419395465994963,1
27,2545,1942,532,2,18,0.762765121759623,0.27380339680905813,1
43,275,196,2042,2,7,0.7101449275362319,10.365482233502538,1
36,1556,1218,357,2,19,0.7822736030828517,0.29286300246103364,1
56,2530,173,377,5,16,0.06835242986961675,2.1666666666666665,1
20,4886,1459,2219,5,14,0.29854716595048086,1.5198630136986302,1
62,2102,1191,4488,4,15,0.5663338088445078,3.7651006711409396,1
30,4213,857,4797,2,23,0.20336971998101566,5.590909090909091,0
45,4870,2041,3307,2,16,0.4190104701293369,1.61949069539667,0
37,2259,307,2596,0,7,0.13584070796460176,8.428571428571429,0
45,340,1344,783,2,7,3.941348973607038,0.5821561338289963,1
25,1989,1385,2379,5,20,0.6959798994974874,1.7164502164502164,1
58,3826,509,3603,0,16,0.1330023517115234,7.064705882352941,0
56,216,2478,982,0,20,11.419354838709678,0.3961274707543364,1
18,4548,2491,3942,2,22,0.5475928775555067,1.5818619582664526,0
20,664,870,2590,1,3,1.3082706766917294,2.973593570608496,1
30,4671,1943,1042,3,9,0.4158818493150685,0.5360082304526749,1
45,2027,173,2538,5,19,0.08530571992110454,14.586206896551724,1
42,3228,1760,861,1,5,0.5450603902136885,0.4889267461669506,0
50,719,353,1876,2,12,0.49027777777777776,5.299435028248587,0
55,289,919,1835,2,9,3.168965517241379,1.9945652173913044,1
23,3051,1085,4208,1,14,0.3555045871559633,3.874769797421731,0
61,3043,431,3526,2,17,0.14159001314060446,8.162037037037036,0
62,4925,1521,1685,5,23,0.3087697929354446,1.107095926412615,1
49,2084,2894,3401,0,18,1.388009592326139,1.1747841105354058,1
62,4371,935,1622,4,10,0.21386093321134492,1.732905982905983,1
64,1125,1791,4957,2,8,1.5905861456483126,2.7661830357142856,1
38,3934,554,2657,2,6,0.14078780177890723,4.787387387387388,0
33,1169,2029,1932,1,13,1.7341880341880342,0.9517241379310345,1
38,1294,1238,507,0,19,0.955984555984556,0.4092009685230024,1
28,3395,412,4561,1,4,0.12131919905771496,11.043583535108958,0
54,1604,1117,3478,5,8,0.6959501557632399,3.110912343470483,1
53,3564,327,2656,1,6,0.09172510518934081,8.097560975609756,0
52,4490,2981,1121,2,5,0.663771988421287,0.37592219986586184,1
36,4182,957,289,0,9,0.22878316997370307,0.30167014613778703,0
37,4523,1368,2829,5,9,0.30238726790450926,2.066471877282688,1
35,4213,2965,2209,2,18,0.7036070242050309,0.7447741065407957,1
64,4756,1117,4812,5,4,0.23481185621189826,4.304114490161002,1
58,4913,2675,1400,2,10,0.5443630443630444,0.523168908819133,0
31,3292,1049,566,2,17,0.31855450956574555,0.539047619047619,0
32,4359,526,1473,2,18,0.12064220183486239,2.795066413662239,0
48,2274,2189,1987,4,3,0.9621978021978022,0.9073059360730593,1
18,484,564,3787,3,12,1.1628865979381444,6.702654867256637,1
20,1387,1745,3865,0,9,1.2572046109510087,2.213631156930126,1
33,4169,377,3260,4,18,0.09040767386091127,8.624338624338625,1
40,3165,2983,3547,3,12,0.9421983575489576,1.1886729222520107,1
28,4519,118,3251,5,14,0.026106194690265486,27.319327731092436,1
29,983,165,1716,3,19,0.1676829268292683,10.337349397590362,1
27,1149,266,1012,3,15,0.23130434782608697,3.790262172284644,1
49,4139,1708,1310,4,14,0.41256038647342996,0.7665301345816267,1
33,244,502,4570,0,17,2.048979591836735,9.085487077534792,1
25,2010,508,617,1,16,0.25261064147190454,1.2121807465618861,0
55,4766,2259,4736,3,21,0.47388294524858404,2.095575221238938,1
29,2281,696,4257,1,21,0.30499561787905344,6.107604017216643,0
41,3698,2798,1982,1,16,0.7564206542308732,0.7081100392997499,1
45,1029,1162,2228,2,20,1.1281553398058253,1.9157351676698193,1
25,2109,2252,4820,1,7,1.067298578199052,2.139369729249889,1
45,2781,423,468,5,22,0.1520488856937455,1.1037735849056605,1
53,891,2082,4116,5,8,2.3340807174887894,1.9759961593855018,1
43,4219,1537,4355,2,20,0.364218009478673,2.831599479843953,0
25,1131,528,1139,0,16,0.4664310954063604,2.153119092627599,0
45,3606,2782,1436,0,6,0.7712780704186304,0.5159899389148401,1
45,347,2877,536,5,3,8.267241379310345,0.1862404447533009,1
54,1232,1184,951,2,15,0.9602595296025953,0.8025316455696202,1
58,1511,1735,2813,0,13,1.1474867724867726,1.6203917050691243,1
53,587,1477,3006,3,5,2.511904761904762,2.03382949932341,1
44,3321,492,3994,0,19,0.14810355207706202,8.101419878296147,0
34,2073,2351,1840,2,20,1.1335583413693346,0.782312925170068,1
26,3788,2405,850,5,12,0.6347321192926894,0.35328345802161265,1
50,1115,2633,1971,3,18,2.359318996415771,0.7482915717539863,1
37,2078,1640,1191,1,23,0.7888407888407888,0.7257769652650823,1
30,3948,545,3920,1,15,0.13800962268928843,7.17948717948718,0
45,477,1303,4628,1,22,2.725941422594142,3.549079754601227,1
46,2177,1123,2062,5,14,0.5156106519742883,1.8345195729537367,1
30,2059,441,3046,2,6,0.21407766990291263,6.891402714932127,0
63,3236,232,4399,1,10,0.07167130058696324,18.879828326180256,0
52,3571,2590,3558,0,14,0.72508398656215,1.373214974913161,1
23,4913,1959,4511,1,21,0.3986568986568987,2.301530612244898,0
35,2382,2400,304,4,17,1.0071338648762065,0.12661391087047064,1
22,4875,364,4908,5,18,0.07465135356849877,13.446575342465753,1
64,1370,192,2847,4,14,0.1400437636761488,14.751295336787564,1
42,689,1785,2435,1,22,2.5869565217391304,1.3633818589025757,1
19,2725,1534,2804,1,20,0.5627292736610419,1.8267100977198698,0
27,1382,2285,1984,4,14,1.6522053506869125,0.8678915135608049,1
47,4679,1331,3936,5,18,0.2844017094017094,2.954954954954955,1
62,4458,1101,712,5,22,0.24691634895716527,0.6460980036297641,1
22,2688,1760,2895,1,13,0.6545184083302343,1.6439522998296423,1
50,2076,1696,1681,5,22,0.8165623495426095,0.990571596935769,1
18,2662,2454,1333,3,16,0.9215170859932407,0.5429735234215886,1
35,1830,365,3198,5,4,0.1993446204259967,8.737704918032787,1
49,487,745,174,4,15,1.526639344262295,0.23324396782841822,1
64,4482,2465,3205,2,16,0.5498550078072719,1.2996755879967559,0
28,2107,1236,1416,4,8,0.5863377609108159,1.1447049312853679,1
38,1361,1501,1987,0,14,1.1020558002936858,1.3229027962716378,1
43,329,553,4853,3,9,1.6757575757575758,8.759927797833935,1
42,2563,2338,1772,2,6,0.9118564742589703,0.7575887131252672,1
